lsm6dsv_accelerometer.x,lsm6dsv_accelerometer.y,lsm6dsv_accelerometer.z,lsm6dsv_gyroscope.x,lsm6dsv_gyroscope.y,lsm6dsv_gyroscope.z
-1.4548361,-9.723235,-0.24047868,-0.27320948,-0.6424775,0.14935656
-1.6947167,-10.12164,-0.8129615,-1.0433578,1.1226176,0.1704314
1.3387842,-7.648658,1.4099708,-0.11056661,1.7140878,0.23426682
3.866203,-9.595219,0.6305088,0.083383106,1.1914927,0.11942416
3.3559337,-9.14477,0.9128618,-0.3549127,0.7637343,0.16814066
3.7118661,-9.513265,0.7908279,-0.65301496,0.4978552,0.2060143
3.1902308,-8.58784,1.2029916,-0.95111716,0.4016439,0.33857206
1.0360922,-8.500503,2.3629124,-0.79779,0.8016079,0.024587326
3.7543387,-10.710873,0.9290134,-0.49678615,-0.34101552,0.35521814
2.789433,-10.246665,1.2831511,0.44180828,0.409127,0.6432411
-0.8572287,-9.436096,-3.615555,1.6079501,-0.6418667,0.8151997
0.5802595,-7.7850485,-0.019142581,2.5418103,-0.13057245,-0.030543262
6.8781686,-14.568103,-2.1870399,1.331839,-0.73807794,-0.24312437
1.2394822,-10.133006,1.0654043,0.68798697,-1.055117,-0.7991645
0.66041905,-8.160722,1.5403795,0.56398135,-0.8588765,-0.7049385
0.7704889,-8.150552,1.5942181,0.45646906,-0.5035057,-0.2866485
2.0015962,-7.882556,3.1657043,-0.2875648,-0.18616119,0.23136522
3.5162528,-7.637292,3.3894334,-0.71669763,0.008857546,0.44959682
6.456434,-7.437491,0.67477596,-0.872621,-0.08368854,0.21700987
4.221537,-19.89991,3.35713,1.1236867,0.36071593,-0.4111123
4.734798,-13.04866,-0.3074777,-2.1426098,-0.591623,0.3390302
1.9351953,-8.287541,-0.9314062,-0.818254,-0.39568797,-0.50518554
-0.7429714,-5.686543,-0.1160519,-0.7841983,-0.7467828,0.2649628
-1.6779668,-11.236695,-0.48873404,-0.06658431,0.9779953,0.021533
2.539383,-7.9298143,1.6971095,0.0106901415,1.4760032,0.041996986
3.1250265,-8.693125,-0.19082761,0.182496,0.73960507,0.23365596
3.586243,-8.855238,1.591227,-0.28069258,0.54199016,0.043676864
3.370889,-9.098708,0.74117684,-0.6621779,0.07376198,0.100334615
3.2386854,-9.537791,0.81954175,-0.8810204,-0.24174993,0.33505958
0.8141579,-8.114061,1.4129617,-0.74189585,0.5213735,0.31505376
3.5168512,-9.423533,2.592025,-0.20234911,-0.7237226,0.1142318
3.2165518,-12.7082815,-0.2542374,0.57848936,-0.02076942,0.80954915
-3.495914,-9.25125,-2.1649063,1.4026994,0.12858713,0.5560401
-0.18125631,-7.1934233,-0.38464624,2.617863,0.056199603,0.29428434
10.326226,-15.24886,-2.3838496,1.4300356,-0.8691085,-0.50885075
1.8215362,-8.59442,2.271985,0.31230485,-0.7939721,-0.6951646
-0.5916254,-9.51805,2.3539393,0.46975538,-0.9973902,-0.8903361
1.8514465,-7.393224,1.041476,0.74067414,-0.75823647,-0.21181752
0.799801,-7.9710903,2.3186452,-0.17516561,-0.4531093,0.15515977
1.6671991,-8.5681,2.594418,-0.29825497,0.24251351,0.41722095
4.651647,-7.062416,2.7529426,-1.0538952,-0.010231993,0.3155119
4.2771707,-12.308082,3.9774694,0.5874997,0.44165558,-0.057268616
6.83091,-11.793026,2.7834508,-1.4188873,-0.64660084,-0.16600263
2.8187451,-11.8588295,-0.79501534,-0.49235737,-0.267559,-0.33017266
-0.052043892,-6.126224,-1.2173486,-1.4433218,-1.3393221,-0.5694791
-3.4995031,-9.493524,-0.14955142,0.34681875,0.4699081,0.63606346
0.6999006,-8.660822,1.6977077,-0.7359399,2.090228,-0.27259862
3.6897326,-8.164909,0.36490545,0.06490443,1.5648841,-0.022602014
4.8179483,-9.8428755,0.9529416,-0.22602014,0.7655669,0.082924955
3.0610185,-8.417352,1.0474582,-1.0199922,0.30451632,0.123242065
3.5246277,-8.999406,0.56530434,-0.656222,-0.32360587,0.35964692
1.7431713,-8.29771,1.442872,-0.68279463,0.34391713,0.4541783
2.440081,-8.462217,2.9455647,-0.6055202,-0.14355333,-0.26282477
3.8237305,-13.743176,0.6903293,0.24846944,0.008552114,0.8732319
-1.3794622,-8.392825,-0.99900347,0.68676525,0.41416663,0.5850562
-2.5680969,-8.711071,-1.4243277,2.6381743,0.64919704,0.4970916
8.462815,-16.495522,-0.90029955,2.4410176,-0.5381723,-0.24617869
6.406184,-7.405786,0.07776674,0.19853121,-1.1267409,-0.6452264
-0.7680961,-9.058628,2.8923244,0.6026186,-1.3292428,-1.0033462
0.9068798,-8.658429,1.4273187,1.2232577,-1.2475395,-0.33169982
1.2287145,-8.444869,2.14038,0.03940081,-1.0178542,0.21273382
1.1688938,-8.455039,2.5549364,-0.09621128,-0.20265454,0.48395798
3.2596226,-7.2903323,2.7828526,-1.039998,-0.117438845,0.5448918
4.4775696,-8.755937,1.265205,-0.5925393,-0.38240165,0.5213735
4.9142594,-15.614365,4.415356,0.02855795,-0.27137688,-0.1919644
3.970889,-13.1282215,0.506082,-1.3709344,-0.7556403,0.07437284
1.07019,-6.925427,-1.1611172,-0.9550878,-0.8575021,-0.7163922
-2.4251258,-6.8195443,-0.631107,-0.5665775,-0.55481833,0.39492437
-1.5044873,-10.146166,0.4779663,-0.40973786,1.4101825,0.03283401
3.8733816,-7.838887,0.8703892,0.059101213,1.9084958,-0.20433442
3.2422748,-10.238888,0.50488555,-0.032986723,0.7276932,0.3005457
2.5459633,-8.275578,0.5587241,-0.5636759,0.8689558,0.0627664
3.0729825,-9.585648,0.39780676,-0.9108001,0.6291912,0.028252518
2.477768,-9.041879,1.3944174,-0.88789266,0.19898935,0.43310347
1.4548361,-8.72124,3.0753753,-0.6206391,0.58032197,0.14874569
4.5972104,-9.771091,1.012164,-0.41431937,-0.5360342,0.21578814
0.91106725,-8.809774,0.6269195,0.7512115,0.8773552,0.56337047
-4.4075794,-10.0983095,-2.9413772,2.4761422,0.3313944,0.92072666
5.4777694,-15.328422,-0.93619186,3.2739322,-0.4784602,-0.538325
6.8081784,-6.4642105,0.4229314,0.08170322,-1.0937542,-0.61422503
-0.31345975,-8.339585,3.4360933,0.6933321,-0.7620544,-1.181108
0.6664011,-9.126225,1.0947163,1.2730432,-1.322676,-0.33658674
0.2105684,-8.30788,1.7324036,-0.007330383,-0.70432764,0.24205536
2.4705894,-7.880761,3.199204,-0.38026363,-0.15042557,0.6411031
4.6121655,-7.0803623,2.9006991,-0.97234476,-0.6042985,0.644921
4.4165525,-8.007581,1.5266209,-0.41447207,-0.5627596,0.6096435
4.8640103,-16.543976,4.674379,-0.0070249503,-0.5910121,-0.1518
3.5383866,-19.68276,-2.3551357,-0.8368854,-0.33200526,-0.31627548
0.12801601,-3.2979078,0.03708875,-1.7652478,-1.4556919,-0.5448918
-2.9748766,-6.309275,-0.13459627,-0.124005646,0.183565,0.4633413
-1.2705889,-12.052648,0.046660043,-0.9960158,2.0744984,-0.10216721
4.9028935,-6.527022,1.7587247,0.118507855,1.8452712,-0.16814066
3.374478,-10.290334,1.0271192,-0.15928312,0.6452264,0.28710666
3.068795,-7.7790666,0.8757731,-0.70509124,0.52320606,0.0070249503
3.4953158,-9.202796,0.82911307,-0.6953174,0.40454552,0.05757405
2.6434708,-8.738588,1.5661024,-0.8043568,0.042913284,0.5170974
0.4354937,-8.8289175,2.134996,-0.7273878,0.46074513,0.24419338
5.252844,-9.540782,1.8855443,-0.3417791,-0.7609854,0.19746219
-0.05623133,-8.835498,-0.20877378,1.0644327,0.44516805,0.66416323
-4.402794,-10.57149,-1.5726827,2.2463043,0.005497787,0.58200186
5.428716,-16.70908,-2.7349963,2.5480716,-0.59956425,-0.2133447
5.896513,-7.7186475,0.9098708,0.17134771,-1.1009319,-0.68584895
1.4835501,-4.3800616,-1.4769697,-0.19272798,-0.5160284,-1.3417655
2.0027926,-9.276375,1.9495523,0.84894997,-0.61193424,0.14660765
0.25543383,-8.069196,2.1702902,-0.116217114,-0.25030205,0.41645738
1.8729819,-8.4400835,2.4430718,-0.40866885,0.07009678,0.6450737
4.615755,-6.75434,2.9886355,-1.0729848,-0.22082779,0.82772243
4.663013,-9.641879,3.3649068,-0.12690726,-0.2602286,0.6553057
3.7100716,-16.398611,4.6612186,0.15485434,-1.0341948,0.15347989
-0.36789647,-12.321242,-3.5880375,-1.0270172,-0.5833763,-0.3747658
-1.3232309,-7.4883385,-0.41874397,-0.47525316,-0.6805039,-0.6076582
-3.202195,-7.4458656,2.3150558,-0.03481932,0.88086766,1.1859949
0.86859465,-9.005388,0.7088737,-0.4392121,1.600467,0.13454308
1.0043873,-8.786445,0.069391854,-0.38789943,1.1678216,0.20219639
2.1302104,-9.420543,1.3603196,-0.38560867,0.9294315,0.021838432
1.9280169,-9.265009,-0.67118675,-0.95356065,0.38789943,0.0842994
1.268196,-10.532009,1.311865,-1.134224,0.19822577,0.22220223
2.7260232,-7.975278,1.8329022,-0.42577308,0.3173445,0.24663684
1.6881363,-11.145169,1.0444671,-0.4063781,-0.26328292,0.16417004
-0.9804591,-13.369897,-1.7300107,1.2696834,0.25488353,0.7171558
-1.4093726,-10.357931,-3.4043884,1.9101756,-0.8556695,0.83092946
2.3461626,-13.372888,-1.9334008,0.8051204,-0.6571383,0.7987063
2.2558336,-9.622736,0.25603202,0.8949176,-0.26618454,-0.41034874
-0.40079778,-6.7890363,1.3710874,0.5271767,0.11713341,0.3895793
-0.85124665,-8.36471,0.657428,0.4392121,-1.4259121,0.59330285
-1.0420742,-9.322437,2.3952155,1.019076,-1.3460416,1.0358747
0.18364914,-9.629914,2.42034,1.732872,-0.9804387,1.4367551
1.6378871,-10.583454,2.2660031,2.636189,-2.1449006,1.8500054
1.9040886,-8.316854,1.869991,2.8301387,-3.9576433,1.5720617
10.602597,-5.1792645,-0.6346962,-1.9381227,-4.7557387,1.8480201
18.09931,-11.471191,16.411175,-2.6846,-1.4227052,-2.106416
9.741181,-12.9021,14.143376,1.7143933,1.2205088,-5.989839
3.955934,-12.22852,14.678172,1.5894713,0.5511532,-6.9930325
2.288735,-12.722638,10.259826,3.2076533,0.2848159,-7.390248
-0.6975078,-9.369696,6.5659056,2.5525005,1.5822937,-6.319554
0.19860429,-5.9359946,5.6279187,0.66645396,4.0637813,-3.44528
1.4195421,-2.0703897,6.608378,1.1027645,1.8558086,-2.8571694
0.45702913,1.5936198,3.8739798,1.0781772,1.9784398,-1.4110987
0.9906286,3.3726835,7.135397,-0.71761394,2.6032023,0.049632803
3.2446675,4.5391846,10.328619,0.46502116,0.93218035,-0.2585487
2.4454648,5.9156556,8.200203,1.4885259,0.6733262,-0.41905355
0.88295156,6.0436716,7.576873,0.31795537,1.9700404,-0.48517972
-0.49950173,4.5535417,10.82812,-0.32650748,1.186453,0.089949906
1.463211,3.8374894,8.100901,1.0224357,-2.479044,0.5392413
0.8003992,4.648058,4.8137608,0.22785273,-1.4940237,0.41141775
0.16450655,4.6486564,7.8233337,-1.1980594,0.42623124,0.4961753
-0.718445,5.4107704,7.765308,-0.27870727,0.36667186,-0.24465153
-0.58564335,5.636892,7.8699937,-0.39553526,0.5655085,-0.065209866
-1.2460624,5.994021,9.802198,0.1337795,0.6436992,0.15592335
0.0849452,6.2931237,9.260822,1.0691669,-0.34040466,0.29000828
0.83988076,5.3330035,8.192427,-0.06307184,0.57436603,-0.8857546
-0.6089734,4.9986067,10.442278,-0.6423248,0.013591751,-2.1734586
-3.955934,4.6319065,9.106484,0.62949663,-0.036957346,-1.7304286
-3.3864422,5.2869415,8.530413,1.0554224,-0.10399981,-0.3284928
-2.544767,4.9986067,6.7561345,0.7498371,-0.7128797,0.71791935
-0.27158538,4.173681,7.2873416,-0.16493362,-0.57635134,1.3005321
-0.2757728,4.572086,7.914261,-0.3987423,-0.41890085,1.1249083
-0.3188436,5.6099725,7.085148,0.17547104,0.03772093,1.0042624
-0.23988047,6.7011,6.7387867,-0.39843684,0.84620106,0.7099781
-0.3487539,6.4163537,8.825328,0.060322944,0.33673948,-0.11835514
-0.91585284,6.4055862,8.366505,0.7480045,0.37827832,-0.19501872
-0.69332033,7.0600233,7.3232336,0.4558582,0.6440047,0.12461651
-1.3812568,6.8195443,8.319844,0.04886922,0.036193766,-0.05787948
-1.1018949,6.090332,8.414361,-0.33933565,-0.31215215,0.10415252
0.82911307,4.302295,9.283554,0.3587306,-0.48166725,0.18417588
0.12562318,4.640281,6.982855,0.14492778,-0.72143185,-0.1217149
0.22013968,5.116453,6.7890363,-0.18875736,-0.3324634,0.15210545
-0.09451649,5.838487,6.007181,-0.06872234,-0.03390302,-0.1385137
-0.5886344,5.94437,6.201598,-0.39752057,0.056505036,-0.22418754
-0.5288138,6.4444695,7.3770723,-0.2941316,-0.078343466,0.027641652
0.101694964,6.524031,7.5266237,-0.027030786,0.07925977,0.11071932
0.17467605,6.8165536,8.107481,0.2209805,0.52763486,0.14676037
-0.3164508,6.7178497,8.842676,0.6042985,0.49739704,-0.1020145
-1.2131611,7.3974113,8.708678,0.058490347,-0.4896085,0.02443461
-1.6133606,6.710671,8.929416,-0.16340645,-1.024421,0.43783766
0.5922236,3.1884363,6.492924,-0.85139346,-1.2783883,0.2753475
0.7304091,3.365505,6.526424,-0.33169982,-0.0070249503,-1.4446963
-0.87637126,5.512465,5.6386867,-0.66599584,-0.8698721,-0.4503604
0.119042926,2.5866413,4.8029933,-2.2565362,3.2157474,0.72295904
-2.5118656,1.1006985,7.8699937,-3.9171734,4.8209486,0.46654832
-3.8590248,1.6079768,13.416556,-1.9604193,4.8614182,0.18921551
-5.736792,4.1665025,10.800005,0.6620252,0.118507855,-0.572228
-5.3647084,2.3599212,9.309875,0.7370089,-1.7760907,0.6366743
-3.0705895,2.818147,10.509277,1.2403619,-0.5390886,0.312763
-5.5890355,4.9585266,9.192028,0.8347474,-1.8982637,0.15515977
