accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
-0.5613250732,0.079147339,-1.250732422,0.133833691,-0.08078406006,0.60798341
-0.154800415,-0.2406005859,-1.25994873,0.303436309,-0.4254644811,0.2586478
-0.4340209961,-0.1996154785,-1.164627075,0.464223862,-0.399205178,0.709891677
0.026367188,0.002441406,-1.007827759,0.140928626,-0.2463506609,0.604057908
0.142883301,-0.02769470215,-1.411422729,-0.1563038528,0.249892652,0.066511117
0.067016602,-0.3473052979,-1.681228638,0.03141598,0.107881457,0.696604908
-0.01763916016,-0.1228790283,-0.7556152344,0.009264871,-0.1450812966,0.804915905
0.007247925,0.055969238,-0.1535491943,0.115356423,0.07429181,-0.4989006221
-0.07206726074,0.190063477,-0.09420776367,0.063899085,1.590360403,-0.7505046129
-0.3336029053,-0.1890411377,-0.5769805908,0.106893428,1.339197159,-0.8501142859
-0.1779785156,-0.3272705078,-0.9991607666,-0.2127841711,-0.5457754731,0.250634611
-0.494644165,-0.3515930176,-2.185043335,0.241178796,0.296722204,0.729598284
-0.2592010498,-0.02517700195,-1.310516357,-0.3515013158,-0.5563740134,0.531407416
0.184158325,0.039367676,-0.7161865234,-0.1667628884,-0.1616304368,1.146159768
0.191452026,0.025787354,-1.405517578,0.351757497,0.062303856,1.048298478
0.033874512,-0.04545593262,-1.464996338,-0.01015463285,0.070995077,-0.08666671813
-0.283706665,0.21270752,-0.6475982666,0.010259828,-1.061342716,-0.9695693254
-0.1403656006,-0.05406188965,-0.2664642334,-0.04318342358,-1.132635474,-0.2096371204
-0.0758972168,-0.08619689941,-0.1379394531,-0.2607668638,-0.245157823,0.256177723
-0.1644744873,-0.03324890137,-0.7033538818,0.090086751,1.563304901,0.427118301
-0.5501403809,-0.09367370605,-1.591384888,0.444147617,0.531766415,-0.1159146205
-0.3110198975,-0.2256622314,-1.326629639,0.379510582,-0.8389782906,0.073254772
0.122344971,-0.004928588867,-1.162582397,0.304233939,-0.5352381468,0.349263191
0.27305603,-0.00439453125,-1.172424316,-0.2649792135,0.241810769,-0.2577772141
0.041717529,-0.3104248047,-1.685134888,-0.0454460457,0.371621221,0.565619707
-0.06246948242,-0.1556854248,-0.9205169678,-0.09802509844,-0.291583389,0.428558528
-0.1106719971,-0.08613586426,-0.3096923828,-0.106879577,-0.000389620458,-0.3300849795
-0.2396697998,0.069717407,-0.1606445313,-0.2255503088,0.195715174,-1.023615837
-0.07580566406,-0.08531188965,-0.4625701904,-0.08380222321,0.414046705,-0.3602252901
-0.4296722412,-0.2633209229,-1.363449097,0.294878513,0.598466337,-0.1148682609
-0.5557861328,-0.116104126,-1.847381592,-0.1932650656,-0.7035403252,0.244061664
0.074905396,-0.2972564697,-1.226013184,-0.1612386853,0.017119598,0.678621888
0.138442993,0.006713867,-1.146499634,0.102287754,0.590419889,1.210801125
0.039169312,0.085388184,-1.602813721,0.369573772,-0.08309754729,0.692534268
0.010803223,0.074752808,-1.083526611,0.102982573,-0.471603483,-0.3213234246
-0.08480834961,0.06942749,-0.4796295166,-0.1237094253,-0.581936121,-0.4246413112
