Acellerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z
-1.643271,-12.481561,0.62931234,0.16203201,-3.586848,-1.4581354
-5.676972,-11.919846,-1.0157533,0.24129178,0.76923203,-0.6097962
-2.3353949,-9.089137,-1.6354942,0.047800206,-0.5233588,0.16768251
-2.612364,-6.5958157,6.3631134,-1.0033462,0.50488013,0.99265605
-2.3138595,-8.547162,2.5908287,1.2903001,0.6774496,0.9166033
0.89312106,-9.218947,1.3471591,1.8206838,-2.725528,0.9112582
-1.0929217,-10.301102,1.8155541,2.7519479,-3.5219436,0.9462303
2.1888344,-8.492127,-0.37746778,2.8060095,-1.3501649,0.9265299
-0.28773692,-9.62154,1.5056837,1.8072448,-0.44684792,0.50533825
0.4001996,-9.12144,1.5936198,1.1751521,0.11178834,0.86406887
3.903292,-12.649058,2.9246275,-0.35414913,-2.122604,1.5624406
4.947759,-16.888542,1.6893328,0.27763826,-0.3578143,-0.34147367
2.2851455,-15.751951,-1.1862419,-2.5795312,-0.3585779,0.17531833
-0.30867413,-9.830912,1.7898313,-4.1105123,1.2018774,-0.54809886
-0.8135597,-15.1657095,5.2259245,-4.677853,4.2609377,-2.2397375
-2.2791636,-11.969497,8.927023,-1.5109752,2.5703683,-1.894904
-1.9722841,-6.797411,1.5858432,0.50518554,-0.8037459,-1.7881553
2.5956144,-7.1102724,0.35234314,0.32895094,-1.2437216,-0.35201108
1.5098711,-5.3240304,0.86859465,0.59223384,-1.5509869,-1.8025106
-3.2488549,-7.760522,4.4691944,1.3994923,-2.0302107,-0.5713117
-5.881558,-11.207981,-9.91466,2.5169175,-6.446308,1.3249667
7.4153576,-12.681362,-24.201607,-2.8733573,-11.319791,1.7686076
7.1677003,-8.580064,-4.4662037,0.5384777,5.178763,-1.1085677
0.40558344,-10.836495,3.3684962,1.5230398,-2.5932758,-0.050549097
-3.8057845,-13.729418,-2.0991037,0.11102476,-4.5307875,0.675617
0.3804588,-6.996015,6.5461645,1.2742649,-1.4732542,0.6620252
2.079961,-8.886943,5.391628,0.41279218,0.095753126,1.0349585
2.4340987,-10.013365,4.336393,1.9749273,-4.731915,0.31306845
-1.8478572,-7.4769726,-2.199004,2.7148378,-0.6844745,-1.1569787
1.07019,-10.70848,-1.5122639,0.88239485,-0.8405506,-0.5896377
2.5674987,-9.659226,3.004787,1.0714576,1.1475104,-1.5364788
-2.952743,-10.504492,2.3485553,2.4022276,0.09437868,-1.6792686
-0.7262217,-11.276775,-1.625923,-0.20754147,-0.7742717,0.6453791
5.604589,-11.516057,1.7090735,0.30466905,0.52687126,0.07070765
-1.2915261,-12.896117,-3.754937,-0.31520647,-0.104610674,-0.3304781
-1.4668003,-12.427723,-3.897908,-2.796083,2.1248949,1.1449142
2.7984061,-13.750954,4.141976,-4.3380594,-0.72097373,1.2681563
1.6983058,-15.485151,6.5018973,-2.382069,-3.05E-04,0.7874053
1.3549358,-12.037692,-3.3684962,-2.2875376,3.5947893,-0.61850107
-0.11485548,-8.723633,4.92084,-1.8923078,3.984674,-0.95203346
0.36610186,-4.02054,0.930808,-0.7121162,-2.9926288,-1.4873042
0.38584265,-3.5712879,2.7625136,0.5893322,-1.5378532,-0.4925101
0.12861422,-3.484548,1.0546366,1.0166324,-0.33093625,-0.23793201
-1.9154545,-8.083553,-3.9577286,1.7362317,-0.12782355,0.15882497
5.029713,-19.083958,-9.491729,-0.01985312,-0.624457,0.4812091
4.7772703,-8.89113,-2.0835502,-0.17165314,1.8110627,-1.4822645
0.6239285,-10.58166,2.4681966,1.1415545,-0.47433686,-0.124769226
-3.0502508,-11.296515,0.86859465,-0.7101309,0.88346386,-0.18661933
-2.4592235,-8.122437,0.5353941,0.046883907,4.1618247,0.79381937
0.89072824,-11.224731,5.2331033,-1.1571314,-1.2206615,1.541213
2.0171494,-10.192826,4.6959143,1.8852829,-1.3800973,0.53786683
0.9661021,-8.679964,1.2035898,3.5425603,-0.96990126,0.15439619
-0.2009971,-11.254642,-1.5966109,3.726736,-0.52213705,0.27458394
-0.62931234,-7.9220376,-1.1018949,0.069027774,-1.4410311,0.80741113
1.3507484,-8.991031,3.1770704,0.07544186,0.75625116,0.8153524
1.480559,-11.136795,2.9676983,0.9992228,2.2802072,0.4784602
3.501896,-12.02513,1.8041883,1.1968378,0.7996226,1.3292428
7.926823,-15.725631,-6.4408803,0.19364429,3.738648,-0.0983493
3.5318062,-11.833704,-1.4338989,-2.753017,0.97219205,-1.4056009
-3.5168512,-15.491732,2.053042,-3.78431,-1.3810136,-2.4378104
-5.705087,-16.360926,4.895117,-2.4443772,4.305836,-1.2680036
-1.2957134,-8.961719,0.43609193,-0.5151121,1.8344283,-0.8900307
1.4781662,-5.919843,2.9587252,-0.5543602,0.32986724,-1.4698945
-0.8315059,-5.933004,-0.71365935,-0.17302758,0.52396965,-1.0490084
-4.78744,-4.4321055,4.0295134,0.37690386,-0.4098906,-0.20540343
-2.5357938,-2.3234308,1.8023937,1.0479393,-0.464563,0.54565537
6.9332037,-13.986049,-14.347364,0.9118691,-3.7604864,1.5515977
14.542978,-18.544973,-3.0717862,-0.15989397,1.1420126,-0.35308012
1.5397813,-5.5070815,0.28235307,0.48380527,0.08735373,-0.9651671
-4.45065,-15.349957,-3.118446,0.08827003,-0.5702427,1.0792462
-4.406383,-11.063215,4.281358,-0.74174315,0.38133264,-0.09132435
-3.0364919,-2.8642087,2.6620152,-0.97097033,0.61682117,0.6545421
-2.14696,-13.006785,8.817552,-0.40561453,-2.4953845,1.0267117
-0.19680966,-8.215158,3.940979,2.8646526,-2.2353086,1.1722504
0.9499506,-9.070593,1.4799608,2.291661,-1.8849775,1.1464413
0.44925246,-11.742179,-11.419746,3.3001995,4.817589,0.98807454
-0.9242278,-8.94796,0.7429714,-0.45249844,2.059685,1.2759448
-0.35234314,-10.280165,3.3236306,0.17195857,-2.1965187,1.2628112
0.92303133,-11.9407835,2.0171494,1.1276573,-1.5897768,1.3839152
6.716055,-14.060824,1.7443677,1.1285735,1.2623531,0.72250086
1.9884356,-11.804392,-1.1078769,-1.2733486,5.077359,-1.2292136
2.1314068,-11.419746,-5.4233327,-1.1931726,2.2574525,-2.8072312
-6.413363,-21.19682,0.3188436,-2.7200303,-0.45341474,-5.158146
-8.881559,-15.27219,2.9940193,1.53E-04,3.683212,-2.172695
-3.0837502,-4.8903313,2.536392,0.29565877,-0.68615437,-0.6270532
2.4197419,-4.691727,-1.1425728,-0.22892176,-1.7421877,-0.9289733
-3.9230328,-6.626922,2.3922246,-0.70906186,0.6585127,-0.46654832
-3.4055848,-3.114857,1.3483555,0.675617,-1.2244794,0.14614952
1.3435699,-8.581859,-9.662816,1.4582881,-3.265533,1.4760032
6.1292152,-16.74916,-0.2883351,0.1563815,1.6319265,1.4327844
10.822139,-13.740784,-0.88235337,0.74113226,1.2670872,0.09605856
-0.74596244,-9.77827,1.2335001,-0.86819226,-3.1419854,0.6214027
-1.6253247,-16.581663,-5.0129633,1.7197384,2.3362541,-0.8210029
-3.7118661,-7.623533,-0.098703936,-0.5893322,-0.84391034,-0.36865717
-5.5543394,-8.855238,1.7341982,-1.3232869,-1.0867293,0.38728857
-4.6612186,-9.552746,4.3292146,0.1563815,-1.3475688,1.1759156
-0.94755775,-7.5176506,3.1962128,2.0002782,-1.7794504,1.5728253
-0.021535404,-10.449456,1.1503495,1.593442,-3.054021,1.8406897
-0.084346995,-9.084352,-11.4353,2.513863,1.6053538,1.5015068
-0.18065812,-10.639088,1.5248263,0.17440203,0.45448375,1.205848
0.089132644,-10.322039,2.545365,0.77014834,-0.11636983,0.7823657
3.132803,-12.794423,4.9178486,0.03191771,-0.41340306,0.66996646
0.3385844,-12.121441,-5.28754,0.74372846,2.3839016,-0.6403395
2.25703,-11.322837,-1.2837493,-1.8474092,2.240501,-1.0903945
-0.52342993,-12.203994,-1.4500505,-1.8703166,0.61437774,-3.7239873
-7.2472615,-21.01975,1.3764713,-2.2163718,2.778826,-4.288427
-7.1455665,-10.491331,0.9804591,0.5488624,2.6555839,-1.3703234
-0.38823548,-5.8947186,-0.38823548,0.2527455,-0.5645922,-1.0412198
-0.049052864,-6.059225,1.0582259,-0.011148291,0.48792863,-1.1896601
-4.9142594,-5.500501,1.0271192,0.23289238,0.82558435,-0.8564331
-3.589832,-2.661417,1.1479566,0.2125811,-0.8568912,0.5696318
0.39720857,-7.4123664,-0.66400826,0.59223384,-1.7993035,2.0112739
10.390832,-20.254646,-2.0865414,-0.005955936,0.23915374,1.8167132
11.944372,-12.24527,-1.2903296,0.86544335,-0.08109236,-0.1956296
-2.3437698,-12.241082,0.4438686,-0.35643986,-1.1690434,-0.66416323
-3.6275191,-11.972488,-5.8343,0.019394971,1.4790574,-0.96196
-4.718048,-7.3974113,1.1928221,-1.2822062,0.50686544,-0.3578143
-6.6771717,-9.861421,2.8307092,-1.0225884,-0.8741482,0.83092946
-5.748158,-9.767502,5.0889354,0.45616361,-2.2237022,1.3008375
-1.9100707,-8.042875,2.1230319,1.7389807,-1.8753563,1.8377881
-0.3397808,-11.863615,4.269992,2.4555256,-3.011871,2.2435553
3.1429725,-9.806385,-11.788839,1.6766723,3.2120821,1.892766
-0.5288138,-9.460623,0.63828546,0.44700065,-0.6160576,1.078788
-0.7286145,-10.044471,1.6947167,1.0861185,0.26419923,0.8888089
2.6638098,-11.288141,3.1770704,-0.019394971,0.041080687,0.7939721
0.40857446,-11.872588,0.13160525,0.7554876,1.2895365,-0.79305583
2.681756,-12.491731,-2.012962,-1.5065464,1.6006197,-0.8526152
-1.0342976,-12.384652,-0.039481573,-2.1250474,0.64599,-3.5459201
-7.190432,-21.07658,1.5110675,-1.4191927,2.8875601,-4.0679045
-7.6313095,-10.398609,-2.4825535,0.24678956,2.4990497,-1.7580702
-2.46042,-5.0715876,3.1752756,-0.2612976,-0.08750644,-0.63041294
1.8281165,-4.2885365,-1.0235299,0.38606682,0.6656904,-1.2663237
-5.3449674,-5.732605,1.2335001,0.15225816,-0.076052725,-0.58200186
-2.9138598,-3.690929,1.0438689,0.5465717,-0.70157874,0.6721045
4.64746,-11.111072,-5.027919,0.5532912,-2.1033618,1.6632334
10.955539,-19.34298,-0.16689938,-0.3182608,0.013591751,0.7742717
4.8729835,-9.932009,0.15373886,0.5190827,-0.7742717,-0.64644814
-2.8989046,-17.651255,-7.826923,1.2516629,1.2945762,-0.45891252
-3.3008988,-6.9499536,0.3074777,-0.8258898,-0.25289822,-0.25686884
-5.035695,-9.898509,1.5972091,-1.1644619,0.59513545,0.27076602
-3.9343987,-8.602198,1.6546369,-0.7386888,-1.5603025,1.724778
-1.1138589,-9.696914,4.4685965,0.1421789,-4.5733953,1.743104
0.28414768,-9.334999,2.044667,2.620459,-2.485458,1.847562
-0.18604197,-11.063215,-1.579263,3.6483927,1.0925325,1.68553
-0.34037903,-9.530014,-0.101694964,-0.20219639,3.0822732,1.2508993
0.18305093,-9.994821,3.374478,0.14126259,-2.245846,1.0615311
1.2131611,-10.642677,1.7766708,-0.19150625,1.0025826,0.8206975
2.786442,-12.612568,1.1910275,0.52183163,0.41691554,-0.6598872
1.1114662,-12.238689,-3.6352959,-2.0777054,3.8913643,-1.9808832
-1.7706888,-13.617554,-0.75673014,-2.168419,-0.59437186,-3.7168095
-6.8745794,-11.889338,1.8879371,0.50411654,3.096934,-1.8122845
-3.1244283,-6.37089,0.7615158,1.0728321,-0.46273044,-1.0070114
-1.457229,-6.5342007,-1.0827522,1.1162035,-0.49403727,-0.90667677
-0.8105687,-6.643672,-0.35832518,0.10827587,0.36835176,-1.2105823
-3.6891344,-5.5256257,0.15972091,0.43890667,-0.19715676,-0.57543504
-4.4093738,-3.9631126,1.1048858,0.4167628,-0.6079636,0.5626069
-0.31226337,-8.9210415,-0.94396853,0.8213083,-1.2508993,1.7229455
7.3920274,-19.725233,2.9353952,-0.2405282,-1.1908818,1.5285375
11.384452,-11.400005,1.2586247,0.96684694,0.6363689,0.44684792
-2.592025,-11.669796,-2.3587248,0.6794349,-0.4428773,-0.4381431
-4.8508496,-12.06521,-2.5998018,-0.42164972,-1.382999,-0.61743206
-2.909074,-7.3064837,1.4063815,-1.9417878,-1.6681203,-0.27870727
-4.9471607,-8.809774,3.19382,-1.1100949,-0.30757064,0.66889745
-3.5820556,-10.60499,5.1062837,-0.116675265,-2.3846653,0.8801041
-1.4578272,-6.3427744,2.3479571,2.2351558,-1.5172366,1.5476271
-0.76749784,-10.211968,1.6719848,1.8220583,-2.224313,1.2305881
-1.1730813,-9.267402,-13.248461,1.6588045,2.6580274,1.4198035
-0.59700924,-9.88475,0.90029955,-0.11591168,-1.5847372,1.3839152
1.8376877,-11.176276,4.7371907,0.73655075,0.56001073,1.0862712
5.0697927,-14.291732,2.760719,1.1630874,-0.33001995,0.47998735
1.8311075,-14.294125,-1.5260227,-1.5250251,3.1030428,-0.928057
1.986641,-9.230911,-3.3876386,-2.2452352,1.9416351,-2.617405
-3.6849468,-17.242083,1.1120644,-2.3043363,0.8020661,-3.5375206
-7.9298143,-14.639887,2.9521449,0.09987647,2.7288878,-2.574339
-4.039683,-6.9786673,1.2574283,1.0677924,0.88056225,-1.363604
-0.16450655,-5.3497534,0.20039889,0.34162638,0.29840767,-1.2690725
-3.932006,-6.0951176,-0.45702913,0.31322116,-0.22006421,-0.5954409
-5.13739,-3.7627137,0.32183465,0.13240504,-0.9069822,0.4718934
-1.3746766,-5.5543394,-0.81894356,0.34254268,-1.2800682,1.7889189
7.389036,-18.16631,3.5856447,0.01572978,-1.1562152,1.5222762
11.401201,-10.259227,2.7972097,1.1139128,0.13316862,0.6808093
1.66361,-11.400603,-2.3605196,-0.25381452,-1.7814357,-0.3397938
-4.2831526,-7.2735825,-1.9818554,-0.69974613,-0.059253927,-0.8020661
-4.683352,-9.97508,1.8568304,-1.91323,-0.47112983,-0.32742378
-6.3517475,-8.120044,2.3186452,-0.8875872,-0.6207918,0.99296147
-3.2703903,-9.285947,5.63091,0.0571159,-3.1633656,1.2944235
-1.1377872,-8.154739,2.4364917,2.1887302,-3.370449,1.8165605
-0.13459627,-12.481561,2.1912274,4.2093196,-0.690125,1.5997033
-0.49351966,-8.7367935,-7.1706915,-1.2623531,4.0877576,1.4390458
0.12861422,-9.135797,3.0227332,-0.2284636,-2.2514966,1.2866349
0.4354937,-11.07159,1.2765709,0.6553057,1.0253373,0.84788096
3.6400814,-13.62533,3.8697925,0.46105054,-0.90301156,0.4259258
1.9519451,-13.192827,-5.8187466,-0.31398472,3.0158417,-0.78038037
1.8861425,-9.550952,-3.5336008,-1.6974418,0.8892671,-2.6163359
-3.6729827,-19.222143,0.4223332,-2.3947444,0.70570207,-4.0231586
-8.900104,-13.3435755,2.4598217,0.34025195,3.0069842,-2.2678373
-5.444868,-6.5808606,2.039283,0.7189884,0.42852196,-1.0370965
0.8668,-5.725426,-1.6582261,0.8901834,-0.8503244,-0.95310247
-1.6444674,-6.2458653,1.0319048,0.18219055,0.2648101,-0.8671232
-5.662615,-4.6091747,1.1503495,0.46685377,-0.59528816,0.06627888
-3.5060835,-5.273183,-1.7593229,0.41920626,-1.7570012,1.4882205
6.5647087,-15.406787,0.27876383,-0.10354166,-0.8054258,1.5499178
12.282358,-15.449858,2.932404,1.0343475,1.3458889,1.249983
1.66361,-8.676973,-0.47258246,-0.6559166,-3.1122057,0.18325958
-3.406183,-13.981861,-6.407979,1.0415252,1.5771013,-1.5647314
-3.1830523,-6.513263,1.0402796,-2.0625865,-0.7612908,-1.2738068
-7.2903323,-9.173484,2.3306093,-0.93034774,0.99097615,0.18280143
-5.638088,-9.413364,3.7471602,-0.6693556,-2.1620047,0.8938486
-1.7300107,-8.986245,3.4707892,2.1313088,-4.046066,1.6719382
-0.5808577,-10.773684,2.681756,1.9346102,-3.4891095,1.8461875
-0.096311115,-9.569496,-14.175081,2.290592,2.3472497,1.6629279
-0.8865408,-9.772287,5.0141597,-0.025198191,-1.0196868,1.2227995
0.27098715,-10.4566345,2.3988047,0.68569624,0.67179906,1.0125091
3.0646076,-11.935399,2.6913273,0.19501872,-0.90087354,0.88438016
2.809772,-12.105289,1.6408781,0.49006665,1.1488848,-0.47067168
3.1902308,-12.6777725,-2.8995028,-1.1652255,4.440685,-1.2803736
-2.416751,-10.683355,-1.2340983,-2.0207422,0.66538495,-3.1673362
-7.3633137,-22.568504,0.8213364,-1.8080084,2.666885,-3.726278
-5.30429,-10.882557,-0.2883351,0.4605924,1.1927143,-1.8787161
-1.6558332,-8.56152,-0.19980069,-0.038179077,0.31963524,-0.9610438
-1.9202402,-5.3180485,1.1090733,0.44135013,0.06536258,-1.0189233
-4.858028,-5.4317074,-0.035294134,0.52641314,0.37675115,-0.63041294
-3.7070804,-3.6777685,-0.33499518,0.36896262,-1.0164797,0.9673051
1.3531412,-11.893525,-2.8348966,0.54351735,-3.6738963,3.4756706
11.323435,-21.0694,1.5894325,-0.10369437,1.3106114,1.6276505
8.3377905,-9.102298,-0.20398813,0.97326106,0.86483246,-1.0250319
-2.2342982,-15.105291,-0.1896312,-0.16691893,-1.1377366,-0.9633345
-4.4243293,-6.5904317,-2.160719,-0.084910266,-0.26847526,-0.7912232
-2.6009982,-9.526425,0.5665008,-0.4364632,1.2953397,-0.8915578
-8.621938,-10.544571,2.7314072,-1.6636915,2.061212,-0.066737026
-6.5342007,-8.005188,4.133601,0.36865717,1.1687379,1.32909
-0.022731815,-9.821341,0.41814575,1.352761,-1.9402608,2.1704042
5.3449674,-8.021938,0.17587246,1.3521502,0.061086524,1.8031214
1.4464613,-8.89472,-1.5230316,0.4222606,0.87964594,0.8008443
-1.46022,-10.223334,0.2219343,0.3119994,1.4732542,1.7450893
1.1330016,-10.371092,1.4727824,-0.63209283,1.3709344,1.1565206
-0.1585245,-11.405389,6.235696,-0.14095716,0.93584555,0.20265454
2.4634109,-13.307683,-0.05623133,1.2654073,-0.18753563,-0.14813483
-0.8913264,-14.386248,-3.0472596,-1.2108877,-4.514905,-2.8951957
3.6646078,-12.891931,-0.4103691,-4.5219297,-7.175376,-0.6478226
-5.0099726,-14.991632,3.4546378,-3.3431127,-3.6935966,-2.2030854
-6.9134626,-19.420746,1.1042876,-1.3461943,3.8757873,-1.613906
0.42652065,-6.619146,-0.45164528,-1.6358972,0.76144356,-0.59956425
4.4745784,-0.54436713,1.358525,-1.9973767,-0.01038471,-0.257327
-1.3740784,-3.6550367,1.8933209,-0.399964,-2.048842,2.6572638
1.0989038,-9.768699,6.8261247,0.11499538,-2.8851166,0.75823647
-6.322436,-11.350354,-6.4869423,2.663678,-1.8704693,0.17592919
0.28893334,-11.800803,-15.445072,-2.8260152,-2.705522,-0.44715336
0.3182454,-11.018949,-5.7469616,-0.5910121,-0.6623306,-0.7425067
-3.2015967,-5.8833528,4.3615174,0.6070473,-2.3362541,0.3747658
1.5326029,-6.2237315,2.0721843,-1.1734722,-4.2055016,-0.09666943
-7.0450683,-9.77468,2.9246275,-1.4920384,0.786489,-0.3268129
2.1260228,-16.44946,-1.3286148,0.8020661,-2.7157543,0.5560401
-7.1742806,-9.601201,1.4691931,1.9570595,0.9431759,-0.093462385
-2.3060827,-9.387642,1.0492527,2.948952,0.3052799,0.06688975
-1.4889339,-10.271192,-1.3938192,3.3782375,1.5560265,-0.06414085
-0.16390835,-8.672786,-2.4849463,2.8130345,1.6584991,-0.98440933
-1.6677973,-8.199605,-2.2731814,0.30940324,-0.27030787,-0.8529206
3.0257242,-11.290534,-4.275376,-0.63499445,1.5128077,0.5119051
2.1649063,-12.9547415,-0.5665008,-0.82970774,2.6838365,0.20479257
-1.9076779,-11.827125,-3.0729825,-1.0923798,1.401783,-0.5158757
-0.9302098,-8.4909315,-3.181856,-2.4384212,2.0491474,-0.6281222
-7.9298143,-13.580465,-2.6225336,-2.995225,3.2348368,-0.7686212
-6.8985076,-14.517853,-0.04426722,-1.6311629,4.247499,-0.18570304
-3.4313076,-9.840483,0.14656039,-1.3385584,0.44516805,0.6226244
0.20338993,-5.1032925,3.263212,-0.77640975,0.64568454,1.2334896
3.4366915,-5.337191,-0.08255238,2.143068,0.33124167,0.3911065
-0.52223355,-2.9874392,-2.8863423,0.21135938,-2.1025982,-1.9358319
-2.7511477,-7.1306114,1.338186,0.1873829,-1.7617353,-0.50243664
3.289533,-12.7698965,-10.36152,3.682143,1.0228939,0.7770206
3.138187,-15.047265,-6.4354963,-0.8098546,-0.1554652,-1.0392345
-0.024526432,-10.250254,0.79920274,1.422247,-0.5525276,-0.8733846
-0.802792,-14.269,-3.8895333,-0.8437576,2.9110782,-0.57910025
-2.6566312,-7.3543406,0.006580262,-0.004886922,-1.2895365,0.47952923
-3.3780673,-8.606385,2.4209383,-1.0005972,-1.2148583,0.7147123
-2.4388845,-10.629517,4.415954,0.95188075,-1.2712106,0.7292204
-0.40378883,-9.275777,2.0470598,2.5908322,-2.0314324,1.0396926
0.16031912,-10.076775,-0.3487539,3.1102204,0.24037547,0.7302894
-1.3956138,-9.419347,-7.878967,0.79702646,1.2261592,0.8355109
-1.0606186,-8.810971,1.7641085,-0.15775596,2.092977,0.41722095
-0.5389833,-9.019745,2.8187451,0.8556695,-0.7284568,1.0564915
1.2861422,-11.511271,2.1762722,0.5534439,0.42195517,1.0210613
2.6554348,-14.861223,1.6654046,0.28298333,1.3252722,0.6815729
3.9619162,-13.473386,-2.9336007,-0.14202617,4.372115,-0.21303925
-2.6183462,-12.77887,-2.4729822,-2.3868032,1.715615,-2.7175868
-5.6033926,-20.814566,-0.4001996,-2.4900393,0.57986385,-1.8912388
-8.110473,-8.821739,0.695115,-1.0816896,1.6070337,-3.8038578
-4.3351965,-5.948557,0.357727,-1.1537718,-0.23655757,-1.8322903
-0.3361916,-4.6935215,0.61914283,-0.8374963,-2.250275,-1.6293303
-2.629712,-4.671388,1.0725827,1.0595458,-0.5119051,-1.2997686
-3.3930225,-3.9415772,-0.34636107,1.7486018,-0.61682117,0.4372268
-0.8632108,-6.943971,-3.6352959,1.6716328,-0.7325801,1.4092661
10.588839,-17.764315,-11.727822,-0.4474588,-1.5784758,2.5056164
4.2011986,-12.74178,-2.4999015,1.178359,3.8574612,-1.5322027
-2.0715861,-14.353945,0.35353956,1.1588113,-0.3145956,-0.14721853
-2.8163524,-8.233105,1.6013966,-0.3494149,-0.50488013,-0.46746463
-6.10768,-7.010372,1.3477573,-0.2828306,2.724001,0.1853976
-6.7292156,-9.287741,2.964109,-0.001527163,2.8756483,1.3072516
-0.92482597,-9.300901,-2.5052853,0.59483004,-0.8578075,1.4666874
-2.6721847,-8.4502535,1.0731809,0.63300914,-2.6039658,1.4417948
-1.9345971,-9.71845,1.0001999,1.3759739,-3.5398114,1.4909693
-1.7988044,-9.418748,0.6011967,1.03786,-2.2551618,1.5951219
0.526421,-10.512268,-0.148355,1.9625573,-1.3147347,1.4075862
3.4079776,-11.727223,-6.3403816,0.3483459,-0.13744467,0.6545421
1.1150553,-12.317653,5.907281,-1.2991576,0.44516805,0.31795537
0.7280163,-13.426726,3.6221352,0.79641557,0.8229882,-0.34880406
3.7310088,-12.950554,-12.892529,0.27107146,-0.52519137,-0.3203988
-2.6386852,-12.467204,1.2717853,-3.2273538,0.9314168,-2.7302623
-8.243274,-17.821144,3.0323045,-2.6830728,1.4633276,-2.336407
-4.3058844,-9.085547,0.9314062,-0.45188758,1.2313516,-1.2441798
-1.6660028,-6.608378,1.3124632,-0.4456262,-0.43218717,-0.960891
0.34576288,-5.642874,0.060418773,-0.091477074,-0.52732944,-0.80771655
-2.9198418,-5.6243296,1.5439688,0.14950927,0.93599826,-0.77686787
-3.5324044,-3.3176486,0.5174479,1.0894781,-0.9462303,0.1421789
0.61435723,-8.281559,-5.345566,1.2848023,-1.0228939,1.3168727
9.891929,-19.934605,-2.6506493,0.14004086,-0.0290161,-0.12003502
7.2502527,-9.559326,-2.4735804,0.5119051,1.9219347,-1.5025758
-3.6490545,-13.332808,0.08673982,-0.54519725,-2.7331638,1.0387764
-3.269792,-8.878569,0.97507524,0.36025777,1.1407908,-0.8923214
-4.221537,-8.423932,0.2943172,-0.07574729,1.350623,0.40286562
-4.7246284,-8.99163,3.4773695,-1.0968086,-1.0856602,1.4359915
-2.2821546,-9.077771,4.2442694,1.4946345,-4.090659,1.3101532
0.25244278,-9.12144,1.6121643,2.4405594,-2.9170341,1.3489432
0.4235296,-12.007782,-0.32123643,3.7453675,1.8283197,1.5079209
0.15134603,-9.803992,-0.1698904,-0.29428434,2.3924537,0.70478576
-0.7465607,-9.428918,1.5840486,0.700357,-1.7397442,0.8709411
0.5802595,-10.628919,0.9523434,0.50732356,0.32925636,0.93691456
5.709873,-13.959727,4.3944187,0.37843102,0.48701233,0.39675698
1.9531415,-13.434503,-5.027919,-0.8859073,4.2218423,-0.83459467
0.64845496,-10.097712,-3.8231323,-1.6788104,1.5351044,-2.7867672
-6.8805614,-18.696918,0.35234314,-2.6936102,-0.35078937,-4.107
-8.1020975,-14.907884,2.7960134,-0.5768095,3.410308,-2.069917
-3.141178,-6.230312,1.6253247,0.1572978,0.90392786,-0.8961393
1.5750755,-4.9531426,-1.5296118,0.008857546,-0.98670006,-0.95340794
-3.3194432,-5.6536417,1.0175478,0.18203785,0.7486154,-0.745561
-4.6779685,-3.760919,1.5230316,0.40408736,-0.47250426,0.1826487
-0.086141616,-5.0602217,1.1826526,1.0729848,-0.7463246,1.3003794
10.066605,-21.637098,-4.8239303,-0.22495113,-0.15210545,1.3287846
11.412567,-11.586645,-0.34636107,0.7661777,0.9966267,-0.84604836
-0.74117684,-20.024935,-3.2973096,0.041233405,-0.7110472,-0.047800206
-3.0765717,-4.7676992,0.27876383,-0.59299743,0.6046039,-1.0013609
-7.448259,-11.62493,3.6957145,-1.3025174,-0.16783522,1.072374
-4.249653,-7.457232,2.4658036,0.041080687,-2.71102,1.4343116
-1.9016958,-10.106087,2.5381866,1.1545353,-3.3334916,1.8880317
0.11425728,-10.9992075,3.062813,3.3844988,-2.3689353,2.0813706
1.1066805,-9.910473,-8.227122,2.6209173,3.4034357,1.7379116
0.04965107,-9.563514,0.41575295,0.48380527,0.8604037,1.1328496
-0.9487542,-9.776475,1.8640088,1.4891367,-1.1580478,0.6925685
1.3956138,-10.994422,2.71705,-0.68707067,1.5228871,0.93722
3.8757744,-14.720047,3.9373896,0.43875396,0.24297164,-0.46471575
2.2851455,-14.113466,-4.7581277,-1.4607315,2.2177463,-1.5911512
-3.4139597,-10.31187,-4.4243293,-1.7408133,2.3881776,-3.8460076
-6.5832534,-18.948763,1.268196,-2.3716843,1.081995,-3.6816847
-4.7395835,-7.826923,2.970091,-0.18402316,2.1997259,-1.125061
-0.21714866,-5.7134624,-0.16450655,0.77488256,-0.29718593,-0.9578367
1.3274183,-6.007181,-1.0713863,-0.13576481,-0.091477074,-1.1154399
-4.999803,-5.7984076,2.1427727,0.2848159,-0.007483099,-0.51343226
-4.165904,-2.5226333,0.58564335,0.84223044,-0.55833083,0.6253733
3.0514472,-10.544571,-7.451848,0.7704538,-2.7264442,1.996613
12.209377,-21.955343,0.093918286,-0.21303925,1.3055718,0.9987647
6.24766,-8.120642,0.09750752,0.7912232,-0.28328875,-0.069791354
-1.6061822,-16.240088,1.2466606,-0.7441866,-2.2452352,0.20204368
-3.3373895,-7.0815587,-0.5521438,-0.2443461,1.0083858,-0.8533788
-4.2891345,-7.7814593,0.94337034,-1.2125676,0.31016684,0.034513887
-6.4271216,-8.711071,2.9306095,-0.7484626,-1.8113682,1.1374311
-3.0873394,-8.875577,2.3042881,0.5163339,-3.1038063,1.4463762
0.22073789,-9.731609,2.0380867,1.4993688,-3.8927388,1.8707749
0.6329016,-11.255837,-1.0211371,3.3915238,-0.11927144,1.7256943
