accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
10.645668,-2.1272194,-0.076570325,-0.50663596,0.066431545,0.45364347
13.823337,-3.1920254,3.9433718,-0.5683333,-0.07773254,-0.14683662
13.339986,-5.0751767,4.5966125,-0.12179117,0.8135192,-0.29344416
10.372886,-3.4791641,1.847259,0.9160681,-0.43020153,-0.8462768
9.789038,-3.8763726,1.2299109,1.3235149,-0.50045097,-0.88292867
9.193225,-3.993621,0.2105684,0.6057488,-0.16814053,-1.4296527
6.381658,-4.273581,-0.71306115,-0.12606722,0.24174973,-1.2579997
7.420143,-4.570291,0.57906306,-0.23907721,-0.24205516,-0.76503175
7.5661054,-4.1850467,0.8350951,-0.27633995,-0.1443168,-0.34231335
7.135397,-3.8668015,-0.22971097,-0.67218035,-0.21884231,0.13416117
9.509077,-4.130012,1.0695918,-1.0747402,-0.3263545,0.50801045
11.174481,-5.276174,1.4739788,-1.2799908,0.11896592,0.7578541
12.409178,-5.316852,4.1635113,-1.3361903,0.38163778,1.2709805
10.999805,-2.6512475,2.2947168,0.5648208,0.26923865,1.2086723
10.193424,-2.2851455,-2.7732813,1.2318852,-0.17119485,0.5727621
8.188239,-2.0721843,-2.1942184,-0.66790426,0.3932442,0.16959134
7.4010005,-2.0315065,-0.2943172,-1.2763256,0.52763444,-0.11140647
8.271988,-2.309074,1.0863415,-0.83100516,0.16050471,0.008323032
