icm4x6xx_accelerometer.x,icm4x6xx_accelerometer.y,icm4x6xx_accelerometer.z,icm4x6xx_gyroscope.x,icm4x6xx_gyroscope.y,icm4x6xx_gyroscope.z
-6.63553,6.4104753,2.7210102,-0.2897434,0.31411058,-0.14726846
-7.373543,6.007651,1.7058687,-0.2354165,0.40039447,-0.21757385
-8.66701,6.918046,2.8413188,-0.406919,-0.08961273,-0.09294158
-8.2354555,9.208099,6.602011,-0.112914704,-0.7852099,0.09986559
-6.587646,2.9370868,2.903568,0.25991687,0.048867565,-0.37842402
-6.1902084,4.2401314,4.3742065,-0.3323527,0.16817367,0.028494984
-6.141726,4.829105,6.007651,-0.42396274,-0.13222206,0.23301972
-7.689577,5.725135,5.988497,0.04580502,-0.055525273,0.045538712
-7.291541,5.954978,5.1601033,0.08734911,0.12982528,-0.3581846
-7.1287355,5.073912,4.1922474,0.40478855,0.27469698,-0.52236366
-6.908469,4.3981485,3.9234982,0.27483013,-0.114113085,-0.45725128
-7.86196,5.1984105,3.3393128,0.32383084,-0.021437814,-0.38268498
-7.751827,4.5513773,3.5739446,0.2673735,-0.20572312,-0.16218174
-8.077438,4.8865657,3.5164838,0.39094052,-0.13861345,-0.1355509
-7.8236527,4.27365,3.5404258,0.612509,-0.15565717,-0.1643122
-8.388684,4.173094,3.0903158,0.56031257,-0.12476542,-0.16644266
-8.810662,4.4077253,2.5917234,0.5773563,0.12130341,-0.17176883
-8.767567,5.145738,2.2421699,0.6615097,0.49093926,-0.1579208
-9.883863,5.8304796,1.8830396,0.8372732,-0.60412025,-0.45405558
-11.249157,5.28939,4.8338933,-0.5709649,-0.5338149,0.17975807
-3.4494462,8.173206,6.1129956,-0.039413624,-0.86829805,1.0223573
-1.5616181,6.8366427,4.8865657,0.64659643,0.3045235,0.13395305
-9.294291,3.0184898,3.305794,0.11504517,0.6006583,-0.2612484
-8.2115135,5.6628857,2.778471,-0.29187384,-0.2717676,0.339543
-5.9118824,5.251083,3.2531216,-0.3877448,-0.0054593193,0.2127803
-8.432379,5.433042,3.4446578,-0.6061176,0.45791703,0.011451255
-7.1383123,6.8366427,2.7353754,-0.60079145,0.5154396,0.3512606
-6.6642604,6.6307416,4.987122,-0.24074267,0.52928764,0.3736305
-7.2723875,5.4234653,3.2674868,-0.2450036,0.55485326,0.3874785
-6.0699,6.7983356,3.7128084,-0.29187384,0.31304535,0.47269717
-6.2045736,6.233304,3.2148144,-0.075631544,0.1308905,0.27669427
-6.4583592,6.7648168,3.1956608,-0.05965305,-0.008655018,0.18188854
-7.617751,5.969343,2.232593,-0.40798426,0.007323477,0.066843376
-7.641693,5.6628857,3.0520086,-0.28548244,0.1500647,0.046603944
-6.4392056,7.004237,2.7210102,-0.19706811,-0.072569,0.23515019
-6.8557963,6.501455,3.2914288,-0.18748102,0.12236864,0.060451973
-6.7983356,6.4008985,2.9514523,-0.10119714,0.13515145,0.064712904
-7.1526775,6.156091,2.4959552,-0.16298065,0.049932797,0.11051793
-6.817489,6.2859764,2.7257986,-0.20452474,-0.032090146,0.18295377
-6.7983356,6.851008,2.855684,-0.17789392,0.025432438,0.14993155
-6.8605847,6.290765,2.8125885,-0.26524302,-0.1727009,0.057256274
-6.625953,6.932411,3.4302924,-0.2322208,-0.031024912,0.12649642
-5.9597664,6.7504516,2.8892028,-0.25885162,0.10106398,-0.011983871
-6.0268044,6.6882024,2.5773582,-0.32063514,0.21610916,-0.20053011
-6.233304,5.993285,2.2996306,-0.2641778,0.2757622,-0.3581846
-6.3482256,6.0124393,2.0937295,-0.141676,0.32050198,-0.49360237
-8.652645,8.710106,2.457648,-0.120371334,-0.47735754,-0.32835808
-6.079477,7.8715367,7.8906903,0.5997262,-0.37402993,-0.25911793
-8.494628,1.2120646,5.121796,0.6380746,0.20013066,-0.8568468
-6.8605847,2.7832594,5.6389437,-0.59866095,-0.053394806,-0.27616167
-5.9501896,7.579444,5.4761376,0.23115556,-0.2664414,-0.38907635
-6.96593,5.5288105,4.915296,0.8436645,-0.25365862,-0.64486545
-6.9707184,4.3981485,4.8578353,0.7595112,-0.33568156,-0.4636427
-7.306505,4.201824,4.1012673,0.8841434,-0.45924857,-0.5085156
-7.6800003,4.3981485,3.7032316,0.959775,-0.4816185,-0.50958085
-8.552089,3.7032316,3.4111388,0.7616416,-0.4304873,-0.4316857
-8.139688,4.3119574,3.152565,0.7595112,-0.3633776,-0.2836183
-8.22109,3.7702692,3.25791,0.6412703,-0.35379052,-0.16324696
-8.2833395,4.134786,3.2435448,0.5635083,-0.46457475,-0.09933298
-7.924209,4.63278,3.2435448,0.6103785,-0.28987655,-0.14726846
-8.6574335,4.1491513,2.8173769,0.6838796,-0.059786204,-0.26657456
-9.064447,3.5500026,2.409764,0.658314,0.35245898,-0.34114087
-9.989208,3.459023,1.513734,0.58161724,0.6443328,-0.332619
-14.693814,4.8243165,3.1669302,-0.15978496,0.17989123,-0.5820167
-6.2763996,6.045958,2.9945478,-0.018108962,-0.56683713,0.33634734
-3.1621418,7.028179,4.489128,-0.28761292,-0.50292313,0.6420692
-4.3742065,5.179257,4.7285485,-0.049000718,0.6464633,0.057256274
-11.742362,3.5835214,1.8543092,-0.30039573,0.63261527,0.031690683
-9.083601,5.5431757,1.3605051,-0.6199656,0.024367206,0.7208964
-6.716933,5.916671,3.3249476,-0.52089894,-0.23981059,0.7741581
-6.108207,5.442619,3.0280666,-0.53368175,0.3215672,0.5387416
-6.96593,5.514445,2.4289176,-0.6295527,0.14580376,0.37789142
-6.625953,5.725135,2.706645,-0.51344234,0.18628262,0.22982402
-7.3591776,6.1608796,2.7593174,-0.562443,0.20865251,0.23621543
-7.8428063,5.5096564,2.5773582,-0.48468104,0.2661751,0.2681724
-8.034343,5.6868277,2.4145525,-0.6039871,0.47709125,0.38002187
-6.7025676,5.61979,0.5506664,-0.7286194,0.74233425,0.18508424
-6.209362,6.3099184,1.9692309,-0.9448617,0.5729622,-0.16537742
-9.7402115,8.853758,3.755904,-0.5517907,0.33541524,-0.2388785
-8.437167,9.433155,7.2628107,0.39413622,-0.3729647,0.1999975
-5.773019,3.1717186,3.3728316,0.42076704,0.960707,-0.5447335
-6.6546836,1.441908,3.2770636,-0.8745563,0.045671865,0.07643047
-5.4474072,6.506243,7.5028296,-0.8745563,-1.0089089,0.30865127
-6.9850836,8.053496,4.7141833,0.4878767,0.1308905,-0.28468353
-7.483676,5.0643353,3.8899791,1.0386022,-0.15352671,-0.5830819
-7.751827,3.3153708,3.3967736,0.941666,-0.38468227,-0.3869459
-7.5842323,4.7668557,3.3632548,0.9725577,-0.5689676,-0.332619
-8.04392,4.3981485,2.1703439,0.7595112,-0.4496615,-0.13448566
-8.240244,4.8386817,3.2914288,0.80105525,-0.323964,-0.058854125
-8.379107,4.3119574,2.3570917,0.612509,-0.18654893,-0.07057169
-8.350377,4.584896,1.9692309,0.6519226,-0.37083426,-0.065245524
-7.8906903,4.948815,2.385822,0.5592473,-0.28455037,-0.08122402
-8.16363,5.4234653,2.0266917,0.8394036,0.16497797,-0.22396524
-9.380483,4.819528,-0.29209262,1.1131685,-0.114113085,-0.3805545
-12.154763,5.227141,1.4945804,0.19919857,-0.38574752,-0.4327509
-7.996035,6.18542,6.2859764,-0.5560516,-1.1985203,0.50571936
-1.1785458,7.5985975,5.480926,0.37283155,-0.73194826,0.55365485
-4.6136265,4.8386817,4.8865657,0.47615916,0.9202282,-0.38161972
-12.178705,3.176507,2.0219033,0.07137061,0.4366124,-0.20159535
-9.203311,6.002862,0.076614454,-0.15658925,0.5410052,0.54300255
-6.989872,5.059547,2.4289176,-0.74779356,-0.3047898,0.63780826
-6.199785,4.5992613,4.6710877,-0.9161004,0.5058525,0.52276313
-7.8236527,5.5910597,3.1094694,-0.71370614,0.5442009,0.47589284
-6.2045736,7.028179,2.2756886,-0.86603445,0.4728303,0.5866771
-6.6882024,6.367379,4.015076,-0.6274223,0.36098084,0.22343263
-6.563704,6.132149,2.3810337,-0.60505235,0.44406903,0.22343263
-6.4008985,5.907094,2.2852654,-0.5613778,0.430221,0.14354014
-6.9371996,5.5288105,2.337938,-0.6476617,0.4334167,-0.038614698
-8.273763,5.749077,1.4802152,-0.58907384,0.54207045,-0.07802832
-8.144476,6.6307416,2.0458453,-0.64979213,0.45472136,-0.06844122
-7.996035,9.361329,4.9200845,-0.4197018,-0.07363423,0.2127803
-6.549339,6.127361,5.097854,0.2450036,0.07123746,-0.009853406
-8.019978,3.4063504,2.586935,-0.15126309,0.2981321,-0.23248711
-5.557541,5.4282537,5.4617724,-0.59440005,0.049932797,0.28202045
-5.3660045,6.3578024,6.079477,-0.14593692,-0.04806864,0.011451255
-8.254609,5.504868,4.685453,0.12782796,0.031823836,-0.38481542
-8.206725,5.2127757,2.9370868,0.438876,-0.06724283,-0.30172727
-6.740875,4.8961425,4.1299977,0.36644015,-0.42942205,-0.24740037
-7.909844,4.709395,2.9370868,0.51770324,-0.071503766,-0.44446847
-8.417415,4.441244,2.6491842,0.28228676,-0.40066078,-0.16963837
-7.665635,5.0254292,3.0232782,0.38881007,-0.26857188,-0.10465915
-7.909844,4.7860093,2.7210102,0.50279,-0.25578907,-0.07376739
-8.139688,4.8386817,2.778471,0.49852905,-0.29307222,-0.06950645
-7.8715367,5.2606597,2.9658175,0.6945319,-0.25365862,-0.18561685
-8.7771435,3.9187095,2.36188,0.9001219,0.006258244,-0.5308855
-10.099341,3.4302924,1.0875661,0.722228,0.21823962,-0.4754934
-10.770316,3.2196028,1.8734628,0.32809177,-0.10346076,-0.4093158
-9.7641535,7.2819643,5.897517,-0.046870254,-0.3665733,0.16271435
-3.0041246,5.9597664,2.8125885,0.16298065,-0.122634955,0.21704122
-3.5452142,5.5766945,4.7764325,-0.025565593,0.13195574,0.14354014
-10.995371,5.265448,4.3263226,-0.24713406,0.06804176,-0.19946489
-8.839393,6.18542,0.623091,0.08095771,0.39080736,0.4801538
-5.667674,5.145738,1.8782512,-0.15126309,-0.27922422,0.44074017
-6.6067996,5.4521956,3.7702692,-0.51344234,0.09999875,0.34593442
-9.112331,5.3564277,2.3666685,-0.39839715,0.20652205,0.26923764
-6.199785,5.9118824,2.8413188,-0.40904948,0.23847905,0.29799893
-7.5267715,5.3085437,2.055422,-0.38028818,0.20758729,0.16164911
-7.6129627,5.5192337,2.48159,-0.45911545,0.17989123,0.17656237
-8.110957,5.3420625,1.8974048,-0.46231112,0.4557866,0.10625699
-8.039131,5.5431757,1.4514848,-0.5656387,0.66031134,0.06897384
-8.364742,7.076063,1.1450269,-0.60824805,0.55165756,0.06364767
-7.2580223,8.848969,5.2846017,-0.27696058,-0.070438534,0.22982402
-7.291541,7.5985975,7.1670427,0.315309,-0.13861345,-0.054593194
-6.4152637,2.1176715,2.7497406,0.4420717,0.9915988,-0.63208264
-7.1431007,4.948815,5.7538652,-1.0726897,-0.12050448,0.25965056
-6.0363812,7.5507135,7.498041,-0.32170036,-0.28987655,0.2415416
-6.884527,6.199785,3.2866404,0.53368175,0.14473854,-0.6395393
-7.9146323,4.699818,3.3249476,0.48148534,-0.04487294,-0.48721096
-6.573281,4.3263226,3.2722752,0.6093133,-0.58281565,-0.26018316
-7.780557,5.1265845,4.201824,0.5869434,-0.639273,-0.30172727
-8.801085,4.709395,3.032855,0.9182309,-0.20572312,-0.31877097
-8.302493,4.441244,2.4959552,0.8308818,-0.35379052,-0.1643122
-8.120534,4.2544966,2.4624364,0.61890036,-0.36231238,-0.18561685
-8.3408,4.086902,2.8365304,0.4324846,-0.4464658,-0.17283405
-8.537724,4.6471453,2.7976246,0.5262251,-0.47096616,-0.17602976
-8.383896,4.5896845,2.6635494,0.5997262,-0.42516112,-0.1387466
-7.6369047,4.84347,2.9801826,0.69240147,-0.43581346,-0.07909355
-7.7757688,4.8243165,2.3906105,0.8106423,-0.21850592,-0.20798674
-9.179369,3.8612487,1.666963,0.8159685,-0.27922422,-0.26337886
-9.797672,3.0998926,1.6573862,0.704119,-0.16417904,-0.17496452
-9.524135,3.3680432,0.84335756,0.45911545,-0.23768012,-0.06844122
-10.266935,4.3981485,2.1990743,-0.16085018,-0.47416186,-0.24420467
-10.487202,7.780557,5.849633,-0.08947957,0.11704248,0.064712904
-4.2401314,6.673837,2.9897594,0.2641778,-0.6190335,0.4098484
-3.7032316,5.0158525,5.1744685,-0.08841434,-0.03422061,0.23834589
-8.475474,4.5657425,2.7210102,0.027696058,0.35458943,-0.10359391
-8.987833,6.4966664,2.2421699,-0.5645735,0.13195574,0.48334947
-6.932411,5.3660045,3.3967736,-0.37176633,0.21184821,0.38960898
-6.597223,5.193622,3.1717186,-0.5645735,0.4238296,0.40771794
-7.1383123,5.892729,2.9131448,-0.5837477,0.3950683,0.40452224
-7.147889,5.4138885,3.4159272,-0.65937924,0.37802458,0.3416735
-7.689577,5.8879404,3.233968,-0.5965305,0.37802458,0.31823838
-7.100005,5.9597664,2.778471,-0.6295527,0.31304535,0.37895665
-6.956353,5.849633,3.0232782,-0.6327484,0.39080736,0.34060827
-7.028179,5.835268,2.6635494,-0.60505235,0.20226112,0.2671072
-7.4405804,5.954978,2.9706059,-0.61783516,0.30665395,0.31717312
-7.08564,6.3242836,2.4145525,-0.55072546,0.49946114,0.20212796
-6.999449,5.931036,2.2421699,-0.47509393,0.5782884,-0.011983871
-7.1191587,5.892729,1.7537527,-0.41757134,0.73274714,-0.18561685
-9.102755,8.134899,3.4781766,-0.52089894,-0.022503048,0.02423405
-7.3352356,8.513782,7.617751,0.2481993,-0.08109087,0.18614948
-6.2859764,2.0027497,1.4562732,0.5794868,0.8520533,-0.7311493
-7.2867527,3.8133647,3.8612487,-0.65618354,-0.35485575,0.023168819
-5.4761376,6.793547,7.4166384,-0.26843873,-0.45072672,0.16271435
-8.254609,6.117784,3.7702692,0.54752976,-0.16417904,-0.4786891
-8.019978,4.9679685,3.5260606,0.7073147,-0.150331,-0.5489945
-7.378331,3.6409822,3.3680432,0.57522583,-0.4496615,-0.51597226
-8.225879,4.781221,3.2770636,0.53048605,-0.49759698,-0.36031508
-7.814076,4.7285485,2.5390508,0.630618,-0.57322854,-0.14726846
-8.513782,4.0198646,3.1573534,0.5965305,-0.41024786,-0.13661614
-8.556877,4.249708,2.4624364,0.62848747,-0.37935612,-0.049267028
-8.374319,4.6232033,2.9753942,0.5698997,-0.3143769,-0.04287563
-8.42759,4.5513773,2.634819,0.55711687,-0.13967869,-0.08335448
-8.580819,4.1012673,2.146402,0.49213767,-0.033155378,-0.15898603
-8.619126,4.63278,2.0027497,0.67322725,0.032889068,-0.22716095
-9.634866,4.2784386,2.2996306,0.57522583,-0.13967869,-0.33368424
-12.202647,4.987122,5.0302176,-0.37283155,-0.10985216,-0.18348639
-4.331111,6.96593,3.0663738,0.44739786,-0.108786926,0.25645486
-2.8173769,6.697779,4.086902,0.022369893,-0.1758966,0.2585853
-7.9194207,3.952827,3.7750576,0.039413624,0.5175701,-0.24633513
-10.118495,5.4521956,2.385822,-0.283352,0.12023818,0.25645486
-7.349601,4.8817773,2.6635494,-0.6434007,0.061650362,0.5813509
-6.625953,5.2127757,3.1669302,-0.7414022,0.23741381,0.61437315
-6.884527,6.079477,3.755904,-0.7669678,0.16071703,0.54406774
-6.707356,5.7682304,3.2722752,-0.67961866,0.36630702,0.47269717
-7.5650787,5.2367177,3.578733,-0.6966624,0.3077192,0.42795736
-7.397485,6.151303,3.4877534,-0.64979213,0.1756303,0.4652405
-6.6307416,6.242881,2.9131448,-0.5251599,0.38441595,0.3906742
-7.0952168,5.8544216,3.25791,-0.5741606,0.25126183,0.3416735
-7.5507135,5.677251,2.9322984,-0.45059356,0.25552276,0.32676023
-6.4104753,6.0363812,2.9658175,-0.4878767,0.26404464,0.261781
-6.8079123,6.271611,2.4863784,-0.46231112,0.33221954,0.15206201
-6.721721,6.108207,2.0937295,-0.5059857,0.4589823,0.01997312
-7.909844,5.7586536,2.4959552,-0.4580502,0.40678588,-0.09720252
-8.75799,8.067862,4.1826706,-0.5262251,-0.24939768,0.31184697
-6.362591,7.5602903,5.9358244,0.008521864,-0.1918751,0.17975807
-7.5411367,3.9576154,4.3119574,-0.058587816,0.26084894,-0.3230319
-6.443994,4.853047,5.533599,-0.29080862,0.20332636,-0.10785484
-4.7668557,5.433042,5.811326,-0.17789392,0.058454663,-0.035419
-7.253234,6.194997,5.3420625,0.20239428,0.028628137,-0.31344482
-7.74225,5.9023056,4.4795513,0.54007316,0.07123746,-0.42529428
-7.1526775,4.465186,4.000711,0.5390079,-0.3111812,-0.48614573
-6.894104,4.4125137,4.235343,0.53794265,-0.4209002,-0.4327509
-7.0569096,5.097854,3.578733,0.6157047,-0.40279123,-0.3773588
-7.766192,4.8003745,3.3728316,0.67855346,-0.29413748,-0.40079394
-8.3312235,4.2880154,3.2387564,0.7009233,-0.15885288,-0.29853156
-8.599973,4.201824,2.984971,0.6167699,-0.292007,-0.2580527
-8.42759,4.3981485,2.8844144,0.5549864,-0.30372456,-0.1738993
-7.900267,4.6710877,2.9083564,0.6615097,-0.12370019,-0.26977026
-8.379107,4.560954,1.9931729,0.85218644,0.59320164,-0.40505487
-10.645219,3.578733,-0.88166475,0.8511212,0.24380521,-0.30492294
-15.857995,5.8544216,5.298967,-0.43354985,-0.93221205,-0.43914232
-4.0581717,5.97892,5.547964,-0.21517707,-0.80971026,0.7145051
-0.57041854,7.6560583,4.939238,0.3387441,-0.5370106,0.63035166
-6.247669,4.5801077,4.6710877,0.5826825,1.0938611,-0.766302
-15.21156,2.9466639,1.79206,0.16085018,0.69120306,-0.31131434
-6.314707,5.940613,-0.0047884034,-0.16937205,0.1564561,0.6932004
-6.587646,4.8099513,2.9227216,-0.3845491,-0.77988374,0.6186341
-6.769605,5.3085437,3.9671922,-0.5730954,0.17989123,0.45245773
-7.8906903,5.3181205,2.146402,-0.4740287,0.34926328,0.32462975
-7.109582,5.5383873,2.3427265,-0.49426812,0.28641453,0.34699965
-7.378331,5.3995233,2.3187842,-0.55072546,0.29706687,0.33634734
-7.459734,5.4282537,2.256535,-0.66683584,0.29706687,0.24899822
-7.53156,5.571906,1.7393875,-0.7382065,0.4568518,0.123300724
-8.106169,5.6868277,1.3078327,-0.7627068,0.57935363,0.16271435
-7.6800003,5.0547585,1.2024878,-0.8330122,0.5239615,-0.008788172
-8.599973,8.762778,3.8181531,-0.8298165,-0.13541774,0.1968018
-7.6081743,9.735423,6.6546836,0.13421936,-0.42516112,0.22769356
-6.8127007,2.5438392,4.426879,0.2066552,0.6517894,-0.28574875
-7.4070616,3.4398694,4.307169,-0.6604445,0.1884131,0.054060575
-4.4077253,6.554127,6.5206084,-0.21091613,-0.42835683,0.35978246
-6.7121444,6.63553,4.6519337,0.406919,-0.10985216,-0.39227206
-8.07265,5.5096564,3.8564603,0.4995943,0.082955025,-0.53621167
-7.5124063,4.110844,3.3967736,0.4963986,-0.42622638,-0.50958085
-7.9146323,4.3119574,3.2531216,0.3834839,-0.4209002,-0.47762385
-7.924209,4.924873,3.4685998,0.34300503,-0.39746508,-0.20372581
-7.972093,4.795586,3.7846344,0.50705093,-0.25365862,-0.10998531
-7.756615,4.197036,2.7257986,0.5592473,-0.19080986,-0.08122402
-8.245032,4.072537,2.6731262,0.4186366,-0.18015754,-0.08655018
-8.077438,4.474763,2.7688942,0.5709649,-0.24620198,-0.16537742
-8.848969,4.0581717,2.5246856,0.7722939,0.25552276,-0.37629357
-10.606912,3.2004492,1.3126211,0.37602726,0.2629794,-0.36564124
-14.171879,6.319495,5.361216,-0.9991886,-0.41663927,-0.1323552
-3.8612487,6.903681,5.3660045,0.004260932,-0.18974464,0.50571936
-1.3652935,6.1608796,4.7141833,0.31956992,-0.16737475,0.2809552
-7.5890207,4.8147397,3.6697125,-0.10013191,0.7242253,-0.2708355
-11.206061,5.868787,2.2230163,-0.20239428,-0.16098334,0.23301972
-6.9707184,5.361216,2.9897594,-0.22156847,-0.15139624,0.57708997
-5.691616,6.0124393,3.435081,-0.3355484,-0.23235396,0.49613228
-6.8653736,5.8639984,2.8078,-0.20132904,0.1500647,0.24260682
-7.41185,5.131373,2.8413188,-0.29400432,0.1436733,0.21917169
-6.621165,5.533599,2.6635494,-0.31743944,0.17136936,0.08921327
-7.052121,6.0890536,2.6922798,-0.35898352,0.109585844,0.03062545
-7.9864583,5.514445,2.0602105,-0.38028818,0.21504392,0.05193011
-8.465898,5.4474072,1.8495208,-0.41757134,0.4078511,0.103061296
-7.5842323,5.8065376,0.9295488,-0.548595,0.80624825,-0.0258319
-8.177995,8.039131,3.8133647,-0.4548545,0.3013278,0.06258244
-7.909844,10.904391,8.015189,0.10013191,-1.0941274,0.30545557
-4.4460325,2.7210102,3.8420951,0.9768187,0.8531185,-0.6501916
-7.3208704,3.2866404,3.1669302,-0.6231613,0.08934642,-0.051397495
-5.940613,6.031593,7.171831,-0.002130466,-0.45924857,0.103061296
-8.388684,5.715558,3.5260606,0.53794265,-0.039546777,-0.44446847
-8.848969,4.795586,3.2435448,0.33661363,0.02223674,-0.40718532
-7.1670427,3.9576154,3.4685998,0.31211329,-0.33355108,-0.22716095
-7.7039423,4.8099513,3.4733882,0.33980933,-0.27496326,-0.2388785
-7.996035,4.84347,2.6252422,0.46657208,-0.33461633,-0.13022473
-7.9864583,4.7860093,2.9801826,0.3813534,-0.28135467,-0.09720252
-8.2354555,4.642357,2.8748376,0.47828963,-0.25472385,-0.07057169
-7.8906903,4.5513773,3.0903158,0.47189823,-0.44113964,0.015712187
-8.010401,4.5801077,3.2052376,0.6274223,-0.37083426,-0.10998531
-8.6334915,4.402937,2.5007436,0.67322725,0.025432438,-0.18135592
-10.185533,4.5992613,1.4036007,0.6881405,-0.100265056,-0.13128997
-10.281301,5.107431,3.353678,0.037283156,-0.27070233,-0.13128997
-8.168418,5.988497,4.4316673,0.08521864,-0.73620915,0.11797456
-3.9043443,7.4932528,4.378995,0.48255056,-0.67762136,0.40558746
-4.7141833,6.793547,5.5623293,0.315309,0.12556434,0.05193011
-9.016563,5.16968,3.0280666,0.34407026,0.026497671,0.06790861
-7.6369047,5.725135,1.9500773,0.06710968,0.069106996,0.3938699
-6.5828576,5.6006365,2.5486276,-0.2098509,0.02223674,0.48441473
-7.373543,5.4234653,2.8604724,-0.46018067,0.3332848,0.41197887
-6.8462195,6.381745,3.9384618,-0.52089894,0.27150127,0.5845466
-4.4939165,7.6369047,3.6888664,-0.39946237,0.5814841,0.42369643
-6.549339,6.453571,2.984971,-0.43461508,0.27789268,0.27775952
-6.721721,6.6067996,3.0232782,-0.3834839,0.24806614,0.23728065
-6.649895,6.7887588,2.754529,-0.34087455,0.1564561,0.22982402
-6.817489,6.7265096,2.8221653,-0.30891758,0.20226112,0.21704122
-6.2380924,6.477513,2.8365304,-0.33448318,0.34500235,0.13927922
-6.132149,6.4487824,2.208651,-0.36217922,0.38654643,0.013581721
-6.132149,6.903681,2.4432828,-0.37283155,0.36417654,-0.087615415
-6.501455,6.6307416,2.3139958,-0.27269965,0.40252492,-0.2612484
-6.7360864,6.4487824,2.1799207,-0.17256775,0.462178,-0.37522835
-8.796297,8.019978,1.9835961,-0.29293907,0.11384678,-0.1579208
-7.4884644,9.89344,4.5992613,0.039413624,-0.41344357,0.057256274
-7.219715,3.6697125,3.233968,0.66257495,0.30665395,-0.51703745
-6.8749504,4.7141833,2.961029,-0.13634983,0.005193011,-0.26018316
-5.227141,4.4843397,5.5096564,-0.16511112,-0.1854837,-0.062049825
-8.130111,5.5527525,4.829105,0.046870254,-0.22915825,-0.19733442
-8.561666,6.4152637,4.2784386,0.21304661,0.12023818,-0.38907635
-7.330447,5.0302176,2.8939912,0.43461508,-0.17163567,-0.5596468
-7.8188643,4.000711,2.682703,0.23435126,-0.19294032,-0.43701184
-7.727885,5.313332,2.8413188,0.4548545,-0.4113131,-0.29320538
-8.087015,4.5753193,2.4145525,0.44100648,-0.26218048,-0.20372581
-8.403049,4.177882,2.5486276,0.45378926,-0.24939768,-0.07057169
-8.3408,4.2880154,2.4911668,0.55285597,-0.29946363,-0.051397495
-8.595184,4.4077253,2.529474,0.630618,-0.27815896,-0.122768104
-8.930372,3.9719806,2.8221653,0.7627068,-0.055525273,-0.24313943
-9.926959,4.1156325,0.545878,1.1057119,-0.46137905,-0.29000968
-12.408549,4.39336,3.080739,-0.19493765,-0.10452599,-0.37522835
-7.8188643,5.97892,4.5513773,-0.3813534,-0.4560529,0.24793299
-2.337938,8.810662,6.6786256,0.18961148,-1.1133016,0.6900047
-6.0124393,4.8386817,4.0581717,0.34726596,0.8382052,-0.17922546
-8.42759,4.39336,1.6525977,-0.098001435,-0.09813459,0.17975807
-6.4152637,6.367379,3.0520086,-0.46976775,-0.045938175,0.38534805
-6.645107,5.5000796,4.220978,-0.4197018,0.15112993,0.28628138
-7.3687544,5.4282537,3.3393128,-0.48042008,0.25765324,0.27136812
-7.426215,6.2524576,2.9514523,-0.52089894,0.13302097,0.4322183
-7.1526775,5.6964045,3.8181531,-0.48894197,0.12130341,0.31397742
-7.0329676,6.1608796,3.8085763,-0.4644416,0.1628475,0.29480323
-6.6642604,5.787384,3.0711622,-0.4165061,0.29280594,0.26923764
-6.530185,6.165668,3.5739446,-0.3877448,0.13941237,0.22982402
-6.9228344,6.141726,3.0711622,-0.29826525,0.17989123,0.16271435
-7.8667483,5.5862713,2.6204538,-0.22050324,0.11704248,0.14354014
-7.3448124,5.6245785,2.6204538,-0.25885162,0.29706687,0.1712362
-6.1704564,6.0746884,2.2421699,-0.3163742,0.3758941,0.04873441
-7.4405804,6.3099184,2.1320367,-0.28015628,0.39613354,-0.20798674
-8.201937,6.247669,1.4083891,-0.25032976,0.55485326,-0.1419423
-9.3182335,8.911219,5.7538652,-0.2226337,-0.61690307,0.1584534
-6.060323,6.218939,6.8127007,0.47296345,0.26084894,-0.06418029
-6.4966664,2.1990743,3.0855274,0.060718283,0.4888088,-0.49360237
-5.433042,5.1361613,6.233304,-0.5762911,-0.30052885,0.07856093
-5.322909,7.2388687,5.97892,-0.014913263,-0.070438534,-0.07909355
-8.139688,6.055535,4.6710877,0.5688344,-0.19294032,-0.6906705
-7.1383123,3.9187095,3.9187095,0.8479255,-0.0949389,-0.65232205
-7.402273,3.6457705,3.4877534,0.5549864,-0.39639983,-0.501059
-8.743625,4.7620673,3.37762,0.48468104,-0.35805145,-0.2772269
-8.134899,4.867412,3.4207156,0.5762911,-0.3665733,-0.177095
-8.197148,4.0438066,3.3153708,0.58481294,-0.05872097,-0.108920075
-8.125322,3.578733,2.6970682,0.33341792,-0.24833246,0.015712187
-8.42759,4.465186,3.1717186,0.18748102,-0.19080986,0.029560216
-8.249821,4.8386817,2.984971,0.17789392,-0.08109087,-0.0055924733
-8.513782,5.1170077,2.6156654,0.38881007,0.1980002,-0.08868065
-8.302493,4.96318,1.8447324,0.690271,0.48348263,-0.15046416
-9.44752,4.829105,2.0171149,0.612509,-0.14287437,-0.21970432
-12.217012,4.4699745,3.4925418,-0.32383084,-0.21531023,-0.34966275
-7.0186024,5.6724625,5.4617724,-0.45059356,-0.9716257,0.5280893
-1.7633295,7.301717,5.964555,0.076696776,-0.6264902,0.50145847
-6.30513,4.321534,4.709395,0.31850466,1.0331429,-0.2516613
-10.66976,4.5178585,1.9692309,-0.20452474,0.014780108,0.06790861
-6.4008985,6.4583592,3.4542346,-0.64233553,0.09360735,0.5238283
-6.2620344,5.083489,4.0581717,-0.3419398,0.2981321,0.38534805
-7.157466,5.4857144,3.70802,-0.52729034,0.4014597,0.31823838
-7.013814,6.223727,3.7846344,-0.34726596,0.31624106,0.29799893
-6.769605,5.8783636,4.173094,-0.18322007,0.34287187,0.16164911
-7.5507135,5.0787005,3.5500026,-0.18641578,0.33967617,0.13821399
