accelerometer.x,accelerometer.y,accelerometer.z,gyro.x,gyro.y,gyro.z
1.770645,5.071228,-1.33451,-4.28339,1.957156,-0.01345
-0.55211,3.754151,-4.19409,-3.21135,-1.15995,0.018547
-3.00998,1.521142,-4.24225,-2.37545,-2.30693,0.229607
-5.09924,-0.80147,-2.59783,-1.89789,2.160592,-0.20221
-0.55907,-4.168,-4.84447,-2.20075,1.576985,-1.13304
0.880012,-4.37084,-4.97488,-1.19483,0.467938,-1.12015
1.577955,-3.21624,-5.36598,0.345901,-0.55476,-0.20262
2.504976,-3.15912,-3.12743,1.773591,-0.31085,0.586511
1.284558,0.240082,11.96888,0.471737,4.556602,1.169689
-7.45409,7.469117,9.341461,-0.90532,1.163497,-1.46999
-2.23317,-3.07458,-3.42467,-1.66811,-1.32388,-0.3945
-0.32162,5.210282,-0.5521,1.539956,1.137987,0.632566
-1.52359,1.811955,-6.802,-0.48352,-5.02106,-0.42445
-0.76071,-1.8074,-6.03985,1.634363,-1.7319,-0.14039
1.047054,-0.58036,-5.80113,0.636186,-0.65108,-0.62893
