accelerometer x,accelerometer y,accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z
-1.263548109,-1.609553504,0.435031074,0.2489100695,0.4423098862,0.3264384866
-1.272111063,-2.566937815,-0.2180062066,-0.265093267,0.3465936482,-0.1137183532
0.7659425789,-3.897418942,-1.637965944,-0.4692122638,0.8405967951,-0.5742032528
4.257949998,-2.093043123,-2.696992767,0.2319822311,1.069393992,-0.166348502
2.794265685,3.114949883,0.6771271081,0.5094687939,0.3129751682,0.5612812638
3.366589187,7.901923463,2.954040359,-1.079462886,0.81295228,0.6150254011
-4.429370686,-0.2777934436,-2.492243517,-1.376318574,0.3080982268,1.102622628
-4.470011032,-4.169663519,1.025928271,-0.2271471471,-0.2127502859,0.07075083256
-3.564125729,7.654391302,1.446144564,-0.464042455,0.04793646187,-0.2236328423
-1.188127542,-2.4950387,-0.5503916565,-0.7876566052,-0.2025854588,-0.6108487248
-1.64033998,-1.408696585,-0.7433552649,-0.1161988527,-1.121239781,-0.5031887889
-0.7292682143,-0.2914163107,-0.03214636585,-0.22986646,-0.7440226078,-0.501458168
-0.08708207113,-1.286668873,0.07691255929,-0.6348642707,-0.702783823,-0.5687169433
0.799222625,-1.218802959,-1.208433833,-0.841414392,-0.5491715074,-0.4021189511
0.9283806276,-1.360445472,-1.724193444,-0.7042244673,-0.4598402977,-0.3197600842
-0.08053922535,-1.432984054,-3.094490448,-0.3317364454,-0.9992659688,-0.02152195945
0.3338622445,1.942708769,-2.94794818,-0.3646737039,-0.4597047865,-0.5880197287
1.830048897,2.601217102,-2.887072856,0.2387999296,-0.5485749245,-0.9021921158
